content,covid_final,other_final,covid,other,either
"This is unacceptable. Small businesses are the backbone of our econ&amp; community. There's no reason they should be at a greater disadvantage bc D.C. politicians couldn't get it done in time. Our small businesses deserve better. This program must be fixed now
https://t.co/Hz7idia99O",1,0,True,False,True
"Healthcare professionals are providing essential care at great risk to themselves, where are the PPE and test kits they need?

https://t.co/4G2LNefAkE",1,0,True,False,True
"Today is Census Day! Take 10 mins to ensure you &amp; everyone in your household is counted (including the kiddos)!

Fill out your Census information by mail or online at https://t.co/ypic0BqLKr. Now's a great time to ensure your community is counted &amp; has the resources it needs.",0,0,False,False,False
"There was no reason our seniors should be forced through bureaucratic hoops to receive their checks, and I am glad to hear this has been reversed.

https://t.co/26ipSzSzHo",0,0,False,False,False
"Why would we make our seniors jump thru unnecessary hoops during a pandemic &amp; national crisis? If they're on SS then the fed gov't knows how to get their check to them- don't force them to file an extraneous return. Many seniors are unlikely to know
https://t.co/D4IibobsKy
(1/2)",0,0,False,False,False
I have been hearing from a lot of people trying to get to the bottom of their unemployment eligibility. Here is a great resource with a lot of these frequently asked questions: https://t.co/Mi0wxjAcs1 https://t.co/iGb0wm3rje,0,0,False,False,False
"Happy #WomensHistoryMonth! I have taken time to reflect on how far we have come thanks to the hard work, dedication, and sacrifice of so many. Now, more than ever we must ensure everyone has a voice &amp; seat at the table. https://t.co/40wd6ac60k",0,0,False,False,False
"If you're in need of or want help finding child care near you, reach out to Child Care Aware Washington by going to https://t.co/5zDLXCyVXU or call 1-800-446-1114.

https://t.co/bsQtOxlhli",0,0,False,False,False
"Some heartwarming news in all of this. Thank you, Suzy and Callie Carpenter for hearing the call to action and stepping up, putting our community first!

https://t.co/w6F90jkcFC",0,0,False,False,False
"What a relief! Just remember to put your community first by checking in on your neighbors to see if they need anything while you're out, &amp; while you're out, avoid touching your face, practice physical distancing, &amp; wash your hands after your trip. 

https://t.co/cyDueZ8wyH",0,0,False,False,False
Tune in now to join me and childhood experts on how to manage parenting and teaching your kids at this time. You can find our roundtable here: https://t.co/o1xTxet9Se,0,0,False,False,False
"We are 23 hrs away from our FB Live Roundtable w/ Childhood Experts Tracie Barrows (School Psychologist &amp; School Board Member) &amp; Kari Van Nostram (VEA President).

Have a question for our experts? https://t.co/5B1tatCJPH

Tune in to our FB Page tomorrow, Saturday, March 28 @ 1pm. https://t.co/XQCGG1Htj5",0,0,False,False,False
"ICYMI: If you're not currently enrolled in health care &amp; are worried about COVID-19, a period is open now through April 8th to enroll in a Washington Health Benefit Exchange plan.

Check out the link below for more information.

https://t.co/14swGknyXg",0,0,False,False,False
Today we had our first Cyber Coffee with Carolyn! It was great to get back to doing what I like best- chatting with people about the issues that matter most to them. Want to host one of your own? Send an email to coffee@electlong.com. https://t.co/WtmSTrfMf3,0,0,False,False,False
"I am excited to announce we will be holding a Facebook Live Roundtable with Childhood Experts Saturday at 1pm. 

https://t.co/GAaqbtWkLV

Click the link to submit a question here: https://t.co/5B1tatCJPH",0,0,False,False,False
"I hope you're staying safe out there! Remember to put our community first! Stay home &amp; stay healthy, keep washing your hands, clean commonly touched surfaces, &amp; avoid touching your face. If you do go outside, remember to practice physical distancing.
https://t.co/wCKthTCx0k",0,0,False,False,False
"Are you having trouble getting the answers you need on coronavirus? Check out these links below for up to date information. This post will be pinned as my team &amp; I find more info we'll continue to update here:

WA coronavirus government resources here: 
https://t.co/EW4g0N4XJ3",0,0,False,False,False
"It was so great to catch up with some of the Longview volunteer team yesterday. Though I miss being able to meet with everyone in person, we had lots of fun learning how to use Zoom backgrounds &amp; chatting about the campaign. https://t.co/VkvuwnVrMq",0,0,False,False,False
"Morton &amp; Chehalis- you now have drive-up testing locations, Bob Lyle Community Center, Morton &amp; 4254 Jackson Highway, Chehalis! To get tested for COVID-19, you must make an appt.

Chehalis: 360-262-3966 M-F 3pm- 5pm
Morton: 360-496-3773 weekends 10am- 4pm

https://t.co/b0p48s2ED1",0,0,False,False,False
"Health care workers across the country are fighting on the frontlines for our public safety. To do their job &amp; protect themself &amp; those they care for, they need PPE, tests, masks, gowns &amp; more. Why has it taken this long to get them &amp; where are the tests?

https://t.co/elp3s63J0W",0,0,False,False,False
"Happy Birthday Tennyson!  Hard to believe you're 15.  Your dad &amp; I love you very much &amp; are wishing you the best this &amp; every yr. We're doing all we can to enjoy it as a family, &amp; I even had time to bake a cake from scratch. Thx for giving me a pass on dinner by getting take-out. https://t.co/RHqjjpqvZ8",0,0,False,False,False
"To every doctor, nurse &amp; health care worker working on the frontlines in the midst of this pandemic, thank you! Thank you for sacrificing so much to put your community first. Thank you for the long days &amp; even longer nights. Thank you for ensuring our families are healthy &amp; safe. https://t.co/OJvS4Z8HAU",0,0,False,False,False
"If you live in Lewis County, are 60 years or older, and would like meals delivered to your house, call 1-855-581-9495 Monday-Friday 8am-4pm. https://t.co/JpkOye1HiX",0,0,False,False,False
"My family taught me the importance of putting our community first, and now more than ever, we as a community, we must step up and put our community first. Below is a great article for how you can step up to help our community if you're healthy &amp; able to. 

https://t.co/eqZWIZg33u",0,0,False,False,False
"Where are the tests, masks, and PPE supplies we were promised?

If you think you might have coronavirus, please call your health provider or wherever you go to receive care (urgent care, etc.).

https://t.co/bDM7MheIjk",0,0,False,False,False
"This is absolutely unacceptable. We need affordable health care now more than ever. No one should have to worry about out of reach bills during a pandemic. Period.

https://t.co/XR7K7a8lGi",1,0,True,False,True
"Where are all of the tests, masks, and PPE we have been hearing so much about? Where are the resources we have been promised? I will continue to beat this drum until we get answers. 

https://t.co/8brIM0Uhef",1,0,True,False,True
"I’m furious. When D.C. politicians were warned in a secret briefing about what was coming in this epidemic, instead of doing their job to prepare they tried to make a quick $.
https://t.co/eixxV57naP",1,0,True,False,True
"My family taught me the importance of putting community first, &amp; in times like these, that sentiment resonates even more. If you find yourself needing to make a run to the grocery store or pharmacy, make sure you check in with your neighbors to see if there is anything they need. https://t.co/NKCTTHPRqX",0,0,False,False,False
"Check out some great information and helpful tips from @WADeptHealth below on childcare, toilet paper access, and more! https://t.co/WEHBYLdgqN",0,0,False,False,False
"Our community is resilient. In times of hardship, we come together &amp; help each other out. Order to-go or delivery from your neighborhood restaurant if you can, shop small including grocery stores &amp; pharmacies, &amp; buy gift cards where you can. Stay healthy!

https://t.co/ankO34EW4g",0,0,False,False,False
Thank you! https://t.co/XsKpF4Fd1H,0,0,False,False,False
"I want to thank every one of our grocery store workers for continuing to work in the midst of this pandemic to ensure we're able to feed our families. Having worked at Safeway through plenty of Christmases &amp; Thanksgivings, I can only begin to imagine what you're working through. https://t.co/AeF7T6FUXp",0,0,False,False,False
"I am deeply saddened to hear this. My thoughts are with them, their family, and our community. We are resilient and will get through this, but it will be hard. It's times like these we must do all we can to help one another.

https://t.co/4VI9sYvdez",0,0,False,False,False
"I've had the distinct pleasure of teaching &amp; listening to SW WA students &amp; young people for &gt;25 yrs. They're looking for problem solvers &amp; haven't seen action on the issues that both affect them the &amp; they're most concerned about. How can you blame them? 

https://t.co/E1HHAJXOwP",0,0,False,False,False
"Do you have questions about coronavirus? Linked below is an article with answers to common COVID-19 questions.

https://t.co/Vh1aiJLMWf",0,0,False,False,False
"We first knew about coronavirus in Dec, &amp; again in Jan when WA had the first known case in the U.S.-- why did it take until March for D.C. to act? Earlier intervention by federal politicians would have meant more time for our country to prepare, (1/2) 

https://t.co/yjwVc9bNMK",1,0,True,False,True
